p,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6.0,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.0,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8.0,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9.0,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10.0,10.1,10.2,10.3,10.4,10.5,10.6,10.7,10.8,10.9,11.0,11.1,11.2,11.3,11.4,11.5,11.6,11.7,11.8,11.9,12.0,12.1,12.2,12.3,12.4,12.5,12.6,12.7,12.8,12.9,13.0,13.1,13.2,13.3,13.4,13.5,13.6,13.7,13.8,13.9,14.0,14.1,14.2,14.3,14.4,14.5,14.6,14.7,14.8,14.9,15.0,15.1,15.2,15.3,15.4,15.5,15.6,15.7,15.8,15.9,16.0,16.1,16.2,16.3,16.4,16.5,16.6,16.7,16.8,16.9,17.0,17.1,17.2,17.3,17.4,17.5,17.6,17.7,17.8,17.9,18.0,18.1,18.2,18.3,18.4,18.5,18.6,18.7,18.8,18.9,19.0,19.1,19.2,19.3,19.4,19.5,19.6,19.7,19.8,19.9
0.05,0.00974,0.01064,0.01378,0.01494,0.01668,0.017,0.01808,0.01912,0.01866,0.0194,0.02002,0.02078,0.02114,0.0206,0.02062,0.0221,0.02188,0.02122,0.02446,0.02358,0.0234,0.02402,0.02566,0.02566,0.0269,0.02506,0.02674,0.02654,0.02722,0.02632,0.02766,0.02606,0.02792,0.02868,0.02736,0.0272,0.02672,0.02752,0.02892,0.0286,0.03024,0.0276,0.03034,0.02848,0.02924,0.0294,0.02918,0.0293,0.03058,0.02996,0.02992,0.03024,0.03072,0.02904,0.03098,0.02878,0.0295,0.0295,0.02968,0.02974,0.0294,0.02864,0.0299,0.02944,0.02948,0.03016,0.0294,0.03116,0.03002,0.0303,0.03032,0.02946,0.03152,0.03066,0.03032,0.0289,0.0296,0.03272,0.02956,0.03066,0.03048,0.02942,0.03102,0.03082,0.02994,0.03046,0.03138,0.0316,0.0311,0.02928,0.03036,0.03036,0.02892,0.02972,0.0298,0.03028,0.02958,0.02948,0.03016,0.03028,0.03122,0.02976,0.0303,0.02998,0.03126,0.0298,0.02952,0.03008,0.02986,0.02986,0.03004,0.02928,0.02944,0.02816,0.02988,0.02958,0.02892,0.03004,0.03018,0.0294,0.03008,0.02962,0.0305,0.03018,0.03148,0.02914,0.0295,0.02924,0.0302,0.0293,0.03156,0.02958,0.03056,0.02766,0.02848,0.029,0.03014,0.02864,0.02818,0.02928,0.02928,0.02888,0.02878,0.02884,0.0309,0.02898,0.03166,0.02856,0.0286,0.0285,0.02972,0.02906,0.0303,0.02958,0.02918,0.02808,0.02648,0.02906,0.02872,0.02772,0.02886,0.0279,0.02876,0.02752,0.02894,0.02858,0.02826,0.02694,0.02794,0.02716,0.02738,0.0283,0.0285,0.02772,0.02592,0.02878,0.02724,0.02788,0.02808,0.02918,0.0283,0.02868,0.02804,0.02722,0.0292,0.029,0.0281,0.0285,0.0282
0.1,0.01272,0.01714,0.0212,0.02268,0.02558,0.02588,0.02942,0.0307,0.0331,0.03262,0.03358,0.03442,0.0342,0.03394,0.03344,0.03526,0.0375,0.03704,0.03778,0.03904,0.03978,0.03964,0.04198,0.0424,0.04386,0.0413,0.04634,0.04288,0.04412,0.0459,0.0456,0.04618,0.04674,0.04692,0.04624,0.04826,0.04726,0.04634,0.0483,0.04906,0.04802,0.05046,0.0479,0.04978,0.04826,0.04908,0.04924,0.05048,0.04944,0.0498,0.04936,0.04898,0.051,0.04794,0.05004,0.04982,0.05092,0.0496,0.04914,0.04836,0.05132,0.05012,0.04992,0.04998,0.04988,0.05168,0.05022,0.04834,0.05054,0.0501,0.04826,0.04886,0.04896,0.04852,0.04886,0.04962,0.04956,0.04882,0.04818,0.04886,0.047,0.0487,0.04922,0.04882,0.0485,0.04886,0.04816,0.04846,0.04902,0.04906,0.05028,0.04778,0.04862,0.04944,0.04938,0.04854,0.04928,0.04842,0.0482,0.0489,0.04942,0.04772,0.0477,0.048,0.04852,0.04922,0.0472,0.0486,0.04732,0.0473,0.0467,0.04484,0.04872,0.04578,0.04678,0.04512,0.04522,0.04702,0.0452,0.04696,0.04792,0.04592,0.04564,0.04728,0.04724,0.04672,0.04762,0.04706,0.04692,0.04604,0.04632,0.0466,0.04434,0.04506,0.04436,0.04492,0.04506,0.04466,0.04458,0.04342,0.04532,0.04462,0.04608,0.0444,0.04528,0.04468,0.04376,0.04492,0.04458,0.044,0.04506,0.04474,0.04476,0.0452,0.04496,0.04304,0.04268,0.0439,0.04342,0.04414,0.04234,0.04232,0.0436,0.0431,0.04326,0.0441,0.04378,0.04212,0.0431,0.04348,0.04326,0.04292,0.04308,0.04452,0.04226,0.04348,0.04426,0.04332,0.04412,0.04414,0.04228,0.04272,0.04502,0.0422,0.04312,0.04302,0.04302,0.0447,0.043
0.15,0.01422,0.02136,0.02754,0.03236,0.03246,0.03818,0.0387,0.04158,0.04486,0.04434,0.04634,0.04536,0.0474,0.04682,0.0477,0.04778,0.04796,0.05238,0.053,0.05522,0.05408,0.05622,0.0583,0.05824,0.05918,0.05948,0.05878,0.06298,0.0612,0.06406,0.06466,0.06196,0.06308,0.06358,0.0632,0.06366,0.0638,0.06518,0.06636,0.06452,0.0643,0.06432,0.06636,0.06524,0.0651,0.06634,0.06584,0.0653,0.065,0.06612,0.06678,0.06642,0.06616,0.06602,0.06438,0.06656,0.06818,0.06536,0.06632,0.06718,0.06644,0.06656,0.06542,0.06558,0.06584,0.06672,0.06546,0.06546,0.06378,0.06678,0.0652,0.06626,0.0655,0.0655,0.0652,0.06384,0.065,0.06458,0.06502,0.06658,0.0653,0.06366,0.06402,0.06482,0.06568,0.06406,0.06462,0.06172,0.06418,0.06338,0.06512,0.06434,0.06332,0.06344,0.0634,0.06324,0.064,0.06284,0.06492,0.0645,0.06094,0.0622,0.06084,0.06268,0.06158,0.06268,0.0613,0.06284,0.06082,0.06234,0.06162,0.06358,0.06318,0.06148,0.06012,0.0583,0.06076,0.0618,0.0595,0.05968,0.06266,0.06118,0.0601,0.0597,0.05886,0.0603,0.06066,0.05832,0.05996,0.05838,0.06164,0.06084,0.05804,0.05816,0.05686,0.05712,0.05674,0.05886,0.05744,0.05792,0.05798,0.05806,0.0588,0.05902,0.05768,0.05866,0.05808,0.05772,0.0571,0.05716,0.0583,0.05838,0.05714,0.0594,0.0584,0.05952,0.05518,0.05406,0.0542,0.05608,0.05458,0.05606,0.05488,0.05498,0.05506,0.05472,0.05424,0.05554,0.05448,0.05564,0.05602,0.05476,0.0546,0.05382,0.05552,0.0547,0.05434,0.05482,0.055,0.05654,0.05554,0.05582,0.0542,0.05572,0.05464,0.05432,0.05502,0.05626,0.0559
0.2,0.01738,0.02658,0.0341,0.03926,0.04402,0.04744,0.04824,0.05464,0.0544,0.05634,0.0582,0.0584,0.06008,0.05818,0.06122,0.05872,0.06088,0.06406,0.06652,0.06728,0.07104,0.06826,0.0709,0.07162,0.07388,0.07434,0.07378,0.07548,0.07662,0.07788,0.07976,0.07882,0.07782,0.07876,0.07824,0.08004,0.0791,0.08214,0.0795,0.08096,0.08068,0.07914,0.08012,0.08004,0.0819,0.08076,0.08198,0.08162,0.08112,0.08416,0.08208,0.08248,0.0814,0.08108,0.08102,0.0822,0.08198,0.08182,0.08262,0.08032,0.07948,0.08126,0.07998,0.08138,0.07936,0.08028,0.08144,0.08364,0.08236,0.08126,0.08042,0.08312,0.08008,0.0779,0.07832,0.07958,0.07858,0.0793,0.07864,0.07934,0.0795,0.07868,0.07776,0.07934,0.07782,0.07768,0.07786,0.0777,0.07814,0.07856,0.07702,0.07546,0.07786,0.07746,0.07646,0.07528,0.07652,0.0773,0.07788,0.0776,0.07768,0.07446,0.0728,0.07612,0.07554,0.07322,0.07416,0.07396,0.07176,0.0751,0.07402,0.07232,0.07676,0.07312,0.07306,0.07222,0.07152,0.072,0.07236,0.0717,0.07302,0.0693,0.07182,0.0706,0.0722,0.07108,0.07232,0.07192,0.06984,0.07424,0.07126,0.073,0.06908,0.06748,0.06674,0.06866,0.06866,0.06624,0.06736,0.07044,0.06802,0.06764,0.06874,0.0678,0.06772,0.06642,0.0699,0.06768,0.06758,0.07118,0.06944,0.0694,0.06852,0.0684,0.0675,0.06928,0.0652,0.06444,0.06578,0.0665,0.06246,0.0629,0.0647,0.06176,0.06486,0.06406,0.06578,0.0659,0.0643,0.06542,0.06586,0.0658,0.06318,0.06394,0.06356,0.06218,0.0653,0.06394,0.06384,0.06434,0.0661,0.06438,0.06458,0.0654,0.06662,0.06244,0.06484,0.06608,0.06606
0.25,0.02082,0.03124,0.04032,0.0468,0.05378,0.0579,0.0638,0.06308,0.06562,0.06758,0.06786,0.0702,0.0711,0.06976,0.0716,0.07234,0.0736,0.0769,0.07942,0.08222,0.08188,0.08368,0.08326,0.08618,0.08668,0.0898,0.08662,0.09058,0.0911,0.09158,0.09106,0.09376,0.09016,0.09312,0.09376,0.09378,0.09414,0.09582,0.09206,0.09394,0.09502,0.0969,0.09692,0.0977,0.09528,0.0951,0.09434,0.09646,0.09698,0.0956,0.09464,0.0953,0.09484,0.09582,0.09504,0.09674,0.09562,0.09568,0.09436,0.09566,0.0959,0.09426,0.09492,0.09278,0.09414,0.09414,0.09096,0.09254,0.09376,0.09492,0.0921,0.09044,0.09092,0.09258,0.091,0.09074,0.09124,0.09024,0.09116,0.0903,0.08868,0.08894,0.0903,0.09008,0.09088,0.09072,0.09048,0.09026,0.0913,0.0872,0.08824,0.0895,0.08806,0.08822,0.0862,0.08618,0.08714,0.08812,0.08966,0.088,0.08842,0.08588,0.08312,0.08488,0.08442,0.08482,0.08286,0.0857,0.084,0.08728,0.08222,0.08668,0.08712,0.08266,0.08084,0.08152,0.0794,0.08076,0.08036,0.08104,0.08172,0.08098,0.08258,0.0822,0.0818,0.08142,0.0798,0.08276,0.08136,0.08224,0.07958,0.08118,0.07696,0.07726,0.07816,0.07576,0.07766,0.07654,0.0771,0.07734,0.07758,0.0771,0.07666,0.07722,0.0761,0.07684,0.07672,0.07688,0.07682,0.076,0.07624,0.07612,0.07846,0.07734,0.07796,0.0759,0.07486,0.07302,0.0731,0.0747,0.07354,0.07298,0.07134,0.07462,0.07316,0.0732,0.07186,0.07328,0.07258,0.07186,0.0716,0.07436,0.07352,0.07126,0.07168,0.07342,0.07304,0.07272,0.07132,0.07296,0.07078,0.07316,0.07386,0.07436,0.07166,0.07248,0.07062,0.0711,0.07236
0.3,0.02508,0.03584,0.04652,0.05474,0.06338,0.06738,0.07256,0.0744,0.0773,0.07642,0.07962,0.07874,0.08408,0.0821,0.08218,0.08478,0.08684,0.09096,0.09092,0.09304,0.09328,0.09608,0.0957,0.09936,0.10008,0.1028,0.10092,0.10416,0.1051,0.1038,0.1049,0.10576,0.10794,0.10606,0.10736,0.1083,0.1044,0.10628,0.10588,0.10834,0.10834,0.11006,0.10566,0.10924,0.11042,0.10792,0.10812,0.10802,0.10752,0.10866,0.10664,0.10652,0.1087,0.1106,0.10566,0.10874,0.10776,0.10646,0.1052,0.1072,0.10784,0.10424,0.10544,0.10412,0.10432,0.1031,0.10574,0.1048,0.10582,0.10432,0.10268,0.10322,0.10552,0.10194,0.10224,0.10358,0.10286,0.10566,0.10348,0.09992,0.09812,0.09992,0.10178,0.09958,0.0998,0.09882,0.10052,0.0973,0.1016,0.09544,0.09698,0.09804,0.09954,0.09806,0.09736,0.0995,0.0991,0.09596,0.09894,0.09816,0.09746,0.0938,0.09524,0.09272,0.09478,0.09174,0.0939,0.0926,0.09556,0.09224,0.0973,0.09458,0.09472,0.0917,0.08966,0.08934,0.0913,0.09152,0.08904,0.08968,0.09082,0.08858,0.08976,0.09034,0.08844,0.08696,0.08874,0.0906,0.09186,0.08836,0.08862,0.08952,0.08352,0.08666,0.08478,0.0862,0.08416,0.08414,0.08556,0.08534,0.08788,0.08488,0.08428,0.0844,0.08538,0.0847,0.0847,0.08392,0.08644,0.08606,0.0868,0.08332,0.08546,0.08518,0.08848,0.08662,0.07924,0.07724,0.07974,0.07826,0.0794,0.0785,0.07794,0.08034,0.0793,0.07872,0.07796,0.0792,0.081,0.07828,0.0783,0.07944,0.07894,0.07784,0.08112,0.08158,0.0787,0.07956,0.08066,0.0785,0.07882,0.08014,0.08124,0.07964,0.07932,0.0797,0.07854,0.0817,0.07656
0.35,0.02676,0.04054,0.05456,0.062,0.07006,0.0754,0.0804,0.08372,0.08704,0.08922,0.0934,0.09152,0.09282,0.09376,0.09414,0.0955,0.098,0.09936,0.10348,0.10428,0.1077,0.10572,0.1093,0.11128,0.11214,0.11232,0.11554,0.11554,0.11928,0.1183,0.11952,0.1187,0.11632,0.11892,0.12108,0.1175,0.1224,0.11746,0.11878,0.12084,0.11956,0.11882,0.12174,0.1191,0.12116,0.11796,0.1185,0.12126,0.12166,0.11944,0.12142,0.12136,0.12094,0.1198,0.11622,0.1204,0.11634,0.1191,0.1191,0.1181,0.11614,0.1183,0.11876,0.11632,0.117,0.11752,0.1169,0.1167,0.11538,0.11582,0.11376,0.11592,0.11678,0.11194,0.11302,0.11336,0.11464,0.11396,0.1116,0.11356,0.11162,0.11014,0.10836,0.11052,0.10936,0.10734,0.10972,0.10904,0.1096,0.10304,0.10556,0.10738,0.10678,0.10834,0.10632,0.10716,0.10786,0.10534,0.10774,0.1076,0.1067,0.10022,0.10442,0.10316,0.10152,0.10304,0.10532,0.10308,0.10154,0.10578,0.10166,0.1032,0.10374,0.1009,0.0944,0.09848,0.09764,0.0959,0.09592,0.09624,0.0985,0.10028,0.09692,0.09698,0.0999,0.09694,0.10072,0.0969,0.09804,0.10098,0.09958,0.10096,0.09244,0.09324,0.08984,0.09318,0.08968,0.0915,0.09108,0.09228,0.09336,0.09368,0.09092,0.09018,0.09312,0.0907,0.09254,0.09266,0.09344,0.09316,0.09322,0.09404,0.0928,0.09258,0.09162,0.0924,0.08216,0.08496,0.08502,0.0866,0.08672,0.08578,0.08374,0.08374,0.08444,0.08698,0.08454,0.08544,0.08542,0.083,0.0859,0.08464,0.0845,0.08536,0.0839,0.08388,0.087,0.08746,0.08524,0.08692,0.0864,0.0838,0.08276,0.08544,0.08494,0.08798,0.0859,0.08454,0.0848
0.4,0.03028,0.0449,0.05952,0.07046,0.07958,0.08676,0.09254,0.09346,0.0974,0.10028,0.10078,0.10152,0.10476,0.1035,0.10246,0.10292,0.10606,0.11204,0.11354,0.11552,0.11818,0.11828,0.12032,0.12242,0.12524,0.1246,0.12528,0.12764,0.12686,0.13126,0.13096,0.13076,0.12598,0.12916,0.13404,0.13134,0.13172,0.13338,0.13374,0.13246,0.13274,0.13014,0.13218,0.13302,0.13414,0.1307,0.13488,0.12792,0.13278,0.13206,0.13026,0.12972,0.12884,0.12886,0.12934,0.12946,0.12988,0.12798,0.1319,0.12686,0.12922,0.12656,0.12566,0.12702,0.12816,0.12882,0.1244,0.12424,0.12376,0.12334,0.1232,0.12604,0.12542,0.12088,0.12076,0.12566,0.12466,0.11978,0.11998,0.12334,0.11698,0.11826,0.11906,0.1184,0.12014,0.11798,0.11828,0.11836,0.11896,0.11532,0.11286,0.11482,0.1172,0.1156,0.11516,0.11542,0.11514,0.11598,0.11544,0.11544,0.11618,0.11034,0.10996,0.1093,0.10988,0.10974,0.10964,0.109,0.11096,0.1098,0.11208,0.11124,0.1084,0.11094,0.10162,0.10612,0.10484,0.10444,0.10464,0.10486,0.10362,0.10614,0.1076,0.10428,0.1072,0.10476,0.1045,0.10628,0.10548,0.10156,0.10562,0.10438,0.0988,0.09962,0.0977,0.09852,0.09824,0.10048,0.09872,0.1001,0.09956,0.09916,0.09986,0.09804,0.09934,0.09622,0.09624,0.0972,0.09898,0.09798,0.09826,0.09942,0.09864,0.09898,0.0987,0.09848,0.09254,0.09108,0.09154,0.09274,0.08968,0.09296,0.08934,0.09178,0.09048,0.09394,0.09206,0.09034,0.09216,0.09064,0.08966,0.09038,0.08978,0.08984,0.08764,0.09206,0.09204,0.0901,0.0905,0.09188,0.0915,0.09122,0.09226,0.0903,0.09134,0.09216,0.08784,0.09056,0.0892
0.45,0.03196,0.05168,0.06792,0.07744,0.08608,0.09538,0.09952,0.1031,0.10604,0.10804,0.1104,0.11226,0.1114,0.11406,0.11418,0.11342,0.1156,0.12172,0.12386,0.12582,0.1291,0.12902,0.12994,0.13414,0.1347,0.13844,0.13852,0.14102,0.14244,0.1392,0.1405,0.14246,0.14416,0.14276,0.1402,0.14532,0.14252,0.14556,0.14076,0.14364,0.1454,0.14378,0.14338,0.14086,0.13864,0.14222,0.14268,0.14238,0.13988,0.139,0.14084,0.14026,0.13812,0.1393,0.14098,0.1407,0.13628,0.13744,0.13752,0.13604,0.13778,0.1353,0.13616,0.13438,0.13572,0.13562,0.13214,0.13452,0.13288,0.1335,0.13268,0.13374,0.13264,0.13068,0.12926,0.1332,0.1307,0.12914,0.1321,0.13024,0.12858,0.1271,0.1223,0.12572,0.1276,0.12568,0.12848,0.12638,0.12688,0.11966,0.12078,0.11994,0.1215,0.12576,0.1204,0.1223,0.12246,0.1244,0.12212,0.12138,0.12132,0.11856,0.11966,0.11668,0.11568,0.1174,0.1176,0.117,0.1188,0.1164,0.11758,0.11744,0.11324,0.11782,0.11222,0.11094,0.11118,0.11126,0.10918,0.10966,0.11156,0.11312,0.11096,0.11318,0.11112,0.11052,0.11068,0.11026,0.10856,0.1113,0.11234,0.11162,0.10542,0.10472,0.10502,0.10202,0.10376,0.10424,0.1046,0.1038,0.10584,0.10444,0.1029,0.10486,0.1029,0.1025,0.10644,0.10192,0.10104,0.1043,0.10312,0.10492,0.10152,0.10444,0.10348,0.10496,0.09638,0.09608,0.09762,0.0949,0.09332,0.09594,0.09542,0.0946,0.09468,0.09378,0.09524,0.09596,0.09592,0.09764,0.0958,0.0949,0.09656,0.09632,0.09558,0.0963,0.09668,0.09714,0.09456,0.09466,0.0953,0.09632,0.096,0.09548,0.09456,0.09388,0.09426,0.09288,0.0959
