1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6.0,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.0,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8.0,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9.0,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10.0,10.1,10.2,10.3,10.4,10.5,10.6,10.7,10.8,10.9,11.0,11.1,11.2,11.3,11.4,11.5,11.6,11.7,11.8,11.9,12.0,12.1,12.2,12.3,12.4,12.5,12.6,12.7,12.8,12.9,13.0,13.1,13.2,13.3,13.4,13.5,13.6,13.7,13.8,13.9,14.0,14.1,14.2,14.3,14.4,14.5,14.6,14.7,14.8,14.9
0.09472,0.16278,0.21294,0.25254,0.27828,0.30368,0.32368,0.3365,0.34348,0.35986,0.36262,0.3662,0.37146,0.37296,0.3714,0.3707,0.3727,0.3757,0.37356,0.36734,0.36972,0.37024,0.36524,0.36428,0.36606,0.35496,0.3609,0.35944,0.3491,0.34722,0.35188,0.33986,0.343,0.34308,0.33894,0.32694,0.33152,0.32884,0.32786,0.31992,0.31368,0.31716,0.31518,0.31968,0.31922,0.30106,0.2988,0.30018,0.30138,0.30154,0.3045,0.30098,0.28208,0.28548,0.2821,0.2858,0.28638,0.28384,0.28286,0.28206,0.28356,0.2624,0.2641,0.26418,0.2644,0.26356,0.262,0.26236,0.26308,0.2649,0.2634,0.26206,0.2642,0.2382,0.24054,0.23832,0.2413,0.23774,0.23886,0.23966,0.23734,0.24244,0.2365,0.24144,0.23728,0.2404,0.23932,0.24372,0.2433,0.20976,0.21114,0.21148,0.21512,0.21266,0.20898,0.21148,0.21386,0.21118,0.20956,0.2114,0.21198,0.2101,0.20782,0.20946,0.21028,0.2098,0.2079,0.21144,0.21312,0.21298,0.20998,0.2134,0.20924,0.21168,0.17774,0.18078,0.17802,0.1764,0.17754,0.17966,0.17772,0.18026,0.18122,0.1758,0.179,0.1753,0.17996,0.18162,0.18054,0.17722,0.18226,0.1761,0.17788,0.17966,0.1764,0.17916,0.17762,0.17696,0.17874
0.06098,0.10208,0.1299,0.15008,0.1598,0.17042,0.17242,0.17668,0.18084,0.17784,0.17632,0.17296,0.17086,0.16638,0.1588,0.15958,0.15262,0.14658,0.14674,0.15764,0.15666,0.16558,0.16634,0.17614,0.17584,0.18282,0.17906,0.1823,0.18528,0.1906,0.18572,0.18892,0.19154,0.19444,0.19184,0.1947,0.19638,0.1966,0.19568,0.1949,0.19836,0.1953,0.19498,0.1938,0.19556,0.19572,0.19266,0.19352,0.19494,0.19394,0.19504,0.19436,0.18922,0.18936,0.19156,0.18892,0.19008,0.19392,0.1896,0.19304,0.18824,0.18242,0.18168,0.18346,0.1814,0.1798,0.18098,0.18088,0.18238,0.18128,0.18264,0.18514,0.18112,0.17232,0.1714,0.17104,0.17398,0.1729,0.17056,0.17078,0.1753,0.17184,0.1719,0.1713,0.1697,0.17516,0.1749,0.17364,0.17398,0.15582,0.15692,0.15856,0.15808,0.15962,0.16084,0.155,0.15668,0.15922,0.15716,0.1573,0.15764,0.15676,0.15912,0.15848,0.16134,0.15854,0.15954,0.16032,0.15638,0.15764,0.15566,0.16068,0.15528,0.15706,0.14014,0.1368,0.1351,0.1389,0.13878,0.1367,0.1407,0.13844,0.13888,0.13816,0.13844,0.13854,0.13794,0.1376,0.13902,0.14042,0.1368,0.13698,0.13812,0.13652,0.14018,0.13804,0.13946,0.13934,0.14022
0.0507,0.08214,0.10236,0.11496,0.124,0.13082,0.13198,0.13386,0.13408,0.1346,0.13102,0.1302,0.1282,0.119,0.11616,0.1147,0.10828,0.10278,0.10462,0.10684,0.10666,0.10992,0.10924,0.10918,0.1073,0.10668,0.1094,0.10884,0.10542,0.10516,0.10672,0.0996,0.10104,0.0988,0.1009,0.0938,0.09694,0.09636,0.0966,0.08652,0.08332,0.08576,0.08454,0.08518,0.08528,0.09712,0.09688,0.09548,0.0945,0.0959,0.09468,0.09702,0.10488,0.10652,0.10196,0.1014,0.1049,0.10272,0.10306,0.10294,0.10278,0.10798,0.10496,0.1078,0.11162,0.10848,0.10754,0.10776,0.11012,0.11404,0.1107,0.10986,0.10816,0.11094,0.11152,0.10968,0.11134,0.10956,0.11176,0.10926,0.11138,0.11262,0.11032,0.11062,0.10974,0.1117,0.10784,0.1125,0.10924,0.1102,0.10744,0.11048,0.10888,0.10698,0.10948,0.10716,0.10882,0.11014,0.10746,0.11046,0.10884,0.1088,0.10932,0.10848,0.10874,0.108,0.10744,0.11098,0.1073,0.11012,0.10904,0.1062,0.10772,0.10812,0.102,0.101,0.10132,0.10374,0.10012,0.1029,0.1015,0.1029,0.0988,0.10296,0.10242,0.09974,0.10082,0.1032,0.10154,0.10202,0.10168,0.10074,0.10102,0.1009,0.10158,0.10242,0.102,0.10336,0.10402
0.0228,0.0333,0.04158,0.04548,0.04546,0.04564,0.04528,0.042,0.04122,0.04188,0.04232,0.04354,0.04756,0.04494,0.04324,0.04172,0.04168,0.03936,0.03802,0.04478,0.04596,0.05146,0.04994,0.05512,0.05602,0.057,0.05646,0.0556,0.05694,0.05782,0.0574,0.05708,0.05668,0.05492,0.058,0.05112,0.05586,0.05364,0.05422,0.04976,0.04814,0.04846,0.04942,0.0492,0.05174,0.06404,0.06486,0.06472,0.06416,0.06448,0.06322,0.0641,0.0758,0.07514,0.07626,0.075,0.0757,0.07632,0.07638,0.07612,0.07632,0.0833,0.08594,0.0855,0.08818,0.08498,0.0853,0.08402,0.08652,0.08434,0.08462,0.08504,0.08644,0.09404,0.09104,0.0929,0.09142,0.08902,0.08766,0.08894,0.0924,0.09178,0.08978,0.09052,0.09172,0.09188,0.09062,0.09306,0.08856,0.09472,0.0916,0.09184,0.09374,0.09348,0.0948,0.09406,0.0934,0.09222,0.09336,0.09416,0.0913,0.09214,0.0935,0.09102,0.09418,0.09062,0.09088,0.09426,0.0895,0.09194,0.09526,0.09454,0.0922,0.0932,0.08876,0.09076,0.08896,0.0918,0.08834,0.0876,0.09192,0.08872,0.08938,0.09208,0.09006,0.09044,0.08976,0.09278,0.09008,0.08938,0.08778,0.0903,0.08874,0.09056,0.09162,0.09098,0.08794,0.09016,0.08718
0.02034,0.0323,0.03508,0.0403,0.0413,0.04202,0.04114,0.03954,0.03696,0.03802,0.03798,0.03902,0.03742,0.04046,0.03862,0.03778,0.03496,0.03332,0.03548,0.03944,0.03888,0.04272,0.04228,0.0451,0.0439,0.04546,0.04678,0.04714,0.04634,0.04614,0.04428,0.04402,0.04354,0.04546,0.0433,0.04312,0.0408,0.04226,0.04164,0.03872,0.03778,0.03798,0.0401,0.03798,0.03626,0.04456,0.0444,0.0448,0.04288,0.04368,0.04498,0.04236,0.04824,0.0476,0.04708,0.04726,0.04784,0.04712,0.04828,0.0471,0.0468,0.04856,0.0486,0.049,0.04738,0.04874,0.0479,0.04868,0.04996,0.04726,0.04778,0.04768,0.04722,0.04596,0.04432,0.04646,0.04448,0.0461,0.04576,0.04538,0.04546,0.04432,0.04514,0.04546,0.04496,0.0441,0.0456,0.04438,0.04578,0.03966,0.03794,0.03756,0.03912,0.03838,0.0377,0.03864,0.03936,0.03992,0.04034,0.04008,0.03868,0.03742,0.03864,0.03858,0.0389,0.03862,0.0383,0.03858,0.03872,0.03748,0.0382,0.03852,0.03838,0.03934,0.04946,0.04986,0.05232,0.04768,0.04746,0.04876,0.04852,0.05228,0.0495,0.0488,0.04846,0.05104,0.05028,0.0486,0.04898,0.04858,0.04678,0.04836,0.0475,0.04872,0.04968,0.05066,0.04796,0.0502,0.049
0.01796,0.02848,0.03588,0.03886,0.0386,0.03838,0.0387,0.03538,0.03458,0.0342,0.03484,0.03514,0.03764,0.03576,0.0343,0.03418,0.03268,0.02958,0.03122,0.03328,0.03456,0.0372,0.03678,0.03906,0.0385,0.0411,0.03966,0.04006,0.0388,0.03778,0.03776,0.0378,0.03704,0.03738,0.03712,0.03454,0.03506,0.0353,0.03414,0.032,0.03358,0.03272,0.03064,0.03186,0.03054,0.0319,0.03534,0.03454,0.03442,0.033,0.03592,0.03368,0.03504,0.03556,0.03494,0.03528,0.03526,0.03572,0.03422,0.03436,0.03396,0.03394,0.03244,0.03288,0.0335,0.03396,0.03422,0.03494,0.03316,0.03358,0.03448,0.03482,0.03408,0.03114,0.02948,0.02962,0.03084,0.0299,0.02978,0.02958,0.03118,0.03056,0.02886,0.02952,0.02846,0.0296,0.02984,0.03126,0.03148,0.02434,0.02394,0.0241,0.02542,0.02408,0.02474,0.02548,0.02558,0.0251,0.02638,0.02472,0.02552,0.02492,0.02658,0.02496,0.0235,0.02578,0.02592,0.02546,0.02496,0.02442,0.0254,0.02482,0.02468,0.02454,0.02016,0.01964,0.02026,0.01972,0.02086,0.0205,0.01952,0.01976,0.0194,0.02148,0.02048,0.01884,0.01954,0.01994,0.02058,0.0196,0.02098,0.01972,0.02152,0.0192,0.0206,0.02022,0.02028,0.01988,0.01994
0.01382,0.02046,0.02408,0.02538,0.02562,0.02544,0.02482,0.02388,0.02352,0.0223,0.02228,0.02118,0.02066,0.02026,0.01982,0.02048,0.02028,0.01788,0.01652,0.01772,0.01778,0.01692,0.01754,0.01666,0.01676,0.01564,0.01486,0.01452,0.0165,0.01656,0.01718,0.01646,0.01552,0.01622,0.0176,0.01728,0.01644,0.0172,0.01654,0.0147,0.01504,0.01378,0.01528,0.01548,0.01538,0.0191,0.01882,0.01902,0.01832,0.01938,0.01934,0.01836,0.02048,0.02044,0.02082,0.02102,0.02094,0.02112,0.0207,0.0219,0.02184,0.0213,0.02062,0.02018,0.02098,0.02076,0.02106,0.02094,0.02092,0.02184,0.0211,0.0212,0.0215,0.02034,0.02002,0.02022,0.0203,0.01942,0.01956,0.01966,0.01932,0.01964,0.0197,0.02076,0.02012,0.01904,0.02042,0.01954,0.01926,0.01688,0.01726,0.01638,0.01614,0.0172,0.0173,0.01688,0.01618,0.01614,0.01696,0.01672,0.01678,0.01618,0.01626,0.01684,0.01676,0.01642,0.0157,0.01686,0.01636,0.01712,0.01606,0.01724,0.01726,0.01746,0.01434,0.01342,0.01364,0.01336,0.01326,0.01448,0.0138,0.013,0.01306,0.0134,0.01338,0.01342,0.01392,0.01258,0.01374,0.01316,0.01354,0.0139,0.01394,0.0134,0.0133,0.01384,0.01388,0.01286,0.01376
0.0029,0.00442,0.00458,0.00486,0.00436,0.0051,0.00584,0.00568,0.0049,0.00594,0.00652,0.00694,0.0068,0.0071,0.00662,0.00692,0.0066,0.00608,0.00656,0.00652,0.00708,0.00678,0.00682,0.00708,0.00632,0.0061,0.0056,0.00578,0.00722,0.00866,0.0082,0.00882,0.00846,0.00902,0.00816,0.00974,0.00826,0.00888,0.00948,0.00804,0.0092,0.00798,0.008,0.0081,0.00758,0.0123,0.01356,0.01344,0.01334,0.01236,0.01276,0.01326,0.0158,0.01576,0.01584,0.01586,0.01652,0.01584,0.01702,0.01624,0.01532,0.01812,0.01648,0.01752,0.01734,0.01758,0.01648,0.0168,0.0168,0.01766,0.01684,0.01836,0.0172,0.01618,0.01516,0.0172,0.01596,0.01592,0.01716,0.01646,0.01704,0.01698,0.01602,0.01636,0.01678,0.01684,0.01634,0.0167,0.01612,0.01458,0.01234,0.01336,0.01422,0.01418,0.0142,0.01518,0.01386,0.01414,0.01358,0.01416,0.0139,0.0145,0.01364,0.01406,0.01414,0.01372,0.01352,0.01472,0.01316,0.01356,0.01448,0.01418,0.01394,0.01458,0.0115,0.01154,0.01088,0.0119,0.01058,0.01114,0.01154,0.01142,0.01098,0.01094,0.01172,0.01162,0.01158,0.011,0.0114,0.01112,0.01172,0.0116,0.01188,0.01054,0.0119,0.01168,0.01168,0.0107,0.01054
0.00282,0.00442,0.00436,0.0041,0.00378,0.00496,0.00446,0.00486,0.00392,0.00482,0.00572,0.005,0.00604,0.00572,0.00572,0.0054,0.00586,0.00524,0.00528,0.0055,0.00512,0.00508,0.00498,0.00558,0.00482,0.00432,0.00458,0.00468,0.00508,0.005,0.00502,0.00578,0.00476,0.0056,0.0049,0.00526,0.00546,0.00516,0.0053,0.00452,0.00428,0.00492,0.00472,0.00486,0.00496,0.00506,0.00542,0.00524,0.00578,0.00524,0.00524,0.0056,0.00554,0.00552,0.0052,0.00498,0.00512,0.00494,0.00514,0.00494,0.00454,0.00408,0.00434,0.0048,0.00458,0.00438,0.00514,0.00486,0.00476,0.00454,0.00448,0.0048,0.005,0.00518,0.00488,0.0049,0.0052,0.00504,0.00564,0.00478,0.00508,0.00498,0.0049,0.0056,0.0045,0.0052,0.0049,0.00518,0.00492,0.00432,0.00384,0.00368,0.0041,0.00468,0.00386,0.00432,0.00388,0.0045,0.00432,0.00368,0.00432,0.00402,0.00408,0.00408,0.00396,0.00396,0.0043,0.0047,0.00448,0.00404,0.00416,0.00482,0.00428,0.00426,0.00338,0.0033,0.00396,0.00324,0.00348,0.00344,0.00364,0.00364,0.0031,0.00376,0.00288,0.00344,0.00352,0.00346,0.0033,0.00378,0.00354,0.00318,0.00364,0.00394,0.00354,0.00358,0.00344,0.0038,0.00366
